dept_cd	audit_user	audit_date	descs
273632	MGR	1/1/2014 00:00:00	MIKRO PURBALINGGA-PS SAMPANG
371132	MGR	1/1/2014 00:00:00	MIKRO PURBALINGGA-PS SOKARAJA
220332	MGR	1/1/2014 00:00:00	MIKRO PURWAKARTA                        
276332	MGR	1/1/2014 00:00:00	MIKRO PURWODADI-PS BLORA
272532	MGR	1/1/2014 00:00:00	MIKRO PURWODADI-PS CEPU
270132	MGR	1/1/2014 00:00:00	MIKRO PURWODADI-PS DEMAK
370432	MGR	1/1/2014 00:00:00	MIKRO PURWODADI-PS GODONG
277232	MGR	1/1/2014 00:00:00	MIKRO PURWODADI-PS GROBOGAN
373732	MGR	1/1/2014 00:00:00	MIKRO PURWODADI-PS GUBUG
276232	MGR	1/1/2014 00:00:00	MIKRO PURWODADI-PS MRANGGEN
274432	MGR	1/1/2014 00:00:00	MIKRO PURWODADI-PS PURWODADI
370132	MGR	1/1/2014 00:00:00	MIKRO PURWODADI-PS RANDUBLATUNG
273132	MGR	1/1/2014 00:00:00	MIKRO PURWOKERTO-PS AJIBARANG
273832	MGR	1/1/2014 00:00:00	MIKRO PURWOKERTO-PS BUMIAYU
374832	MGR	1/1/2014 00:00:00	MIKRO PURWOKERTO-PS CERMAI
274232	MGR	1/1/2014 00:00:00	MIKRO PURWOKERTO-PS KARANG LEWAS
372632	MGR	1/1/2014 00:00:00	MIKRO PURWOKERTO-PS LIMBANGAN
277132	MGR	1/1/2014 00:00:00	MIKRO PURWOKERTO-PS MAJENANG
376132	MGR	1/1/2014 00:00:00	MIKRO PURWOKERTO-PS PATIK RAJA
370532	MGR	1/1/2014 00:00:00	MIKRO PURWOKERTO-PS SIDAREJA
277032	MGR	1/1/2014 00:00:00	MIKRO PURWOKERTO-PS SIDODADI CILACAP
272232	MGR	1/1/2014 00:00:00	MIKRO PURWOKERTO-PS WAGE
277432	MGR	1/1/2014 00:00:00	MIKRO PURWOKERTO-PS WANGON
244132	MGR	1/1/2014 00:00:00	MIKRO RANTEPAO PS BOLU
211432	MGR	1/1/2014 00:00:00	MIKRO RENGASDENGKLOK                    
277632	MGR	1/1/2014 00:00:00	MIKRO SEMARANG-PS CEPIRING
278132	MGR	1/1/2014 00:00:00	MIKRO SEMARANG-PS GAYAMSARI
272632	MGR	1/1/2014 00:00:00	MIKRO SEMARANG-PS JOHAR
278332	MGR	1/1/2014 00:00:00	MIKRO SEMARANG-PS KALIWUNGU
270332	MGR	1/1/2014 00:00:00	MIKRO SEMARANG-PS KARANGAYU
373832	MGR	1/1/2014 00:00:00	MIKRO SEMARANG-PS KENDAL
372932	MGR	1/1/2014 00:00:00	MIKRO SEMARANG-PS KRANGGAN
278032	MGR	1/1/2014 00:00:00	MIKRO SEMARANG-PS LANGGAR
374232	MGR	1/1/2014 00:00:00	MIKRO SEMARANG-PS MANGKANG
270232	MGR	1/1/2014 00:00:00	MIKRO SEMARANG-PS PETERONGAN
277832	MGR	1/1/2014 00:00:00	MIKRO SEMARANG-PS SUKOREJO
271432	MGR	1/1/2014 00:00:00	MIKRO SEMARANG-PS WELERI
219132	MGR	1/1/2014 00:00:00	MIKRO SENEN JKT                          
275232	MGR	1/1/2014 00:00:00	MIKRO TEGAL-PS BANJARAN           
372832	MGR	1/1/2014 00:00:00	MIKRO TEGAL-PS BANJARHARJO
275932	MGR	1/1/2014 00:00:00	MIKRO TEGAL-PS BREBES
270532	MGR	1/1/2014 00:00:00	MIKRO TEGAL-PS JATIBARANG         
374132	MGR	1/1/2014 00:00:00	MIKRO TEGAL-PS KERSANA
275032	MGR	1/1/2014 00:00:00	MIKRO TEGAL-PS KETANGGUNGAN
376832	MGR	1/1/2014 00:00:00	MIKRO TEGAL-PS LOSARI
270432	MGR	1/1/2014 00:00:00	MIKRO TEGAL-PS MARGASARI
275132	MGR	1/1/2014 00:00:00	MIKRO TEGAL-PS PAGI TEGAL
376232	MGR	1/1/2014 00:00:00	MIKRO TEGAL-PS SITANGGAL
270732	MGR	1/1/2014 00:00:00	MIKRO YOGYA BERINGHARJO                 
271032	MGR	1/1/2014 00:00:00	MIKRO YOGYA PRAMBANAN                   
925100	MGR	1/1/2014 00:00:00	MIS & ANALYTICS
018100	MGR	1/1/2014 00:00:00	MOBILE BRANCH DANAMON
086481	MGR	1/1/2014 00:00:00	NAD OFFICE CHANELLING
908800	MGR	1/1/2014 00:00:00	NATIONAL FRAUD, QA & COLLECTION
910100	MGR	1/1/2014 00:00:00	NEW BRANCH DEPLOYMENT
946910	MGR	1/1/2014 00:00:00	NEW SALES INITIATES
920900	MGR	1/1/2014 00:00:00	OPERATION MANAGEMENT
904100	MGR	1/1/2014 00:00:00	OPERATIONAL EXCELLENCE
947110	MGR	1/1/2014 00:00:00	PARTNERSHIP SALES ASSET
941632	MGR	1/1/2014 00:00:00	PASAR MODEL HO
095113	MGR	1/1/2014 00:00:00	PGB BALIKPAPAN - SUDIRMAN 
092113	MGR	1/1/2014 00:00:00	PGB BANDUNG - JUANDA
091413	MGR	1/1/2014 00:00:00	PGB CENTER JAKARTA - PANTAI INDAH KAPUK
091313	MGR	1/1/2014 00:00:00	PGB CENTER JKT PONDOK INDAH             
097113	MGR	1/1/2014 00:00:00	PGB CENTER SEMARANG PEMUDA              
091213	MGR	1/1/2014 00:00:00	PGB JAKARTA - KELAPA GADING 1
091113	MGR	1/1/2014 00:00:00	PGB JAKARTA - MENARA BANK DANAMON
094113	MGR	1/1/2014 00:00:00	PGB MAKASSAR - SLAMET RIYADI
096113	MGR	1/1/2014 00:00:00	PGB MEDAN - DIPONEGORO
093113	MGR	1/1/2014 00:00:00	PGB SURABAYA - PANGLIMA SUDIRMAN
941221	MGR	1/1/2014 00:00:00	PRODUCT MANAGEMENT                           
911800	MGR	1/1/2014 00:00:00	PROJECT DIAMOND
080581	MGR	1/1/2014 00:00:00	PROJECT SPIN OFF SYARIAH
906700	MGR	1/1/2014 00:00:00	PROJECT SYSTEM AND LOGISTIC MANAGEMENT
712810	MGR	1/1/2014 00:00:00	RBM DANA INSTANT REG 1 - WS 1
710910	MGR	1/1/2014 00:00:00	RBM DANA INSTANT REG 1 - WS 2
720510	MGR	1/1/2014 00:00:00	RBM DANA INSTANT REG 1 - WS 3
722110	MGR	1/1/2014 00:00:00	RBM DANA INSTANT REG 2 - JABAR
732410	MGR	1/1/2014 00:00:00	RBM DANA INSTANT REG 3 - JATIM
730910	MGR	1/1/2014 00:00:00	RBM DANA INSTANT REG 3 - WS 2
740710	MGR	1/1/2014 00:00:00	RBM DANA INSTANT REG 4 - WS 1
760810	MGR	1/1/2014 00:00:00	RBM DANA INSTANT REG 6 - WS 1
770710	MGR	1/1/2014 00:00:00	RBM DANA INSTANT REG 7 - WS 1
772610	MGR	1/1/2014 00:00:00	RBM DANA INSTANT REG 7 - WS 3
751710	MGR	1/1/2014 00:00:00	REG COLLECTION DANA INSTANT BALIKPAPAN
722310	MGR	1/1/2014 00:00:00	REG COLLECTION DANA INSTANT BANDUNG
712610	MGR	1/1/2014 00:00:00	REG COLLECTION DANA INSTANT JAKARTA
742310	MGR	1/1/2014 00:00:00	REG COLLECTION DANA INSTANT MAKASAR
762510	MGR	1/1/2014 00:00:00	REG COLLECTION DANA INSTANT MEDAN
772410	MGR	1/1/2014 00:00:00	REG COLLECTION DANA INSTANT SEMARANG
732610	MGR	1/1/2014 00:00:00	REG COLLECTION DANA INSTANT SURABAYA
722232	MGR	1/1/2014 00:00:00	REG COLLECTION SEMM BANDUNG
722632	MGR	1/1/2014 00:00:00	REG COLLECTION SEMM CIREBON
712532	MGR	1/1/2014 00:00:00	REG COLLECTION SEMM JAKARTA
742532	MGR	1/1/2014 00:00:00	REG COLLECTION SEMM MAKASSAR
732932	MGR	1/1/2014 00:00:00	REG COLLECTION SEMM MALANG
742732	MGR	1/1/2014 00:00:00	REG COLLECTION SEMM MANADO
762332	MGR	1/1/2014 00:00:00	REG COLLECTION SEMM MEDAN
762432	MGR	1/1/2014 00:00:00	REG COLLECTION SEMM PALEMBANG
762832	MGR	1/1/2014 00:00:00	REG COLLECTION SEMM PEKANBARU
772232	MGR	1/1/2014 00:00:00	REG COLLECTION SEMM SEMARANG
772332	MGR	1/1/2014 00:00:00	REG COLLECTION SEMM SOLO
732532	MGR	1/1/2014 00:00:00	REG COLLECTION SEMM SURABAYA
720942	MGR	1/1/2014 00:00:00	REG COMMERCIAL JABAR                    
711342	MGR	1/1/2014 00:00:00	REG COMMERCIAL JAKARTA                  
713542	MGR	1/1/2014 00:00:00	REG COMMERCIAL JAKARTA 2
713642	MGR	1/1/2014 00:00:00	REG COMMERCIAL JAKARTA 3
771142	MGR	1/1/2014 00:00:00	REG COMMERCIAL JATENG                   
731342	MGR	1/1/2014 00:00:00	REG COMMERCIAL JATIM & NUSRA            
750842	MGR	1/1/2014 00:00:00	REG COMMERCIAL KALIMANTAN               
741142	MGR	1/1/2014 00:00:00	REG COMMERCIAL SULAWESI & IRJA          
761242	MGR	1/1/2014 00:00:00	REG COMMERCIAL SUMATERA                 
712410	MGR	1/1/2014 00:00:00	REG DANA INSTANT ADIRA JAKARTA
711810	MGR	1/1/2014 00:00:00	REG DANA INSTANT ADIRA JAKARTA 2
720612	MGR	1/1/2014 00:00:00	REG PERSONAL BANKING JABAR              
750512	MGR	1/1/2014 00:00:00	REG PERSONAL BANKING KALIMANTAN         
711012	MGR	1/1/2014 00:00:00	REG RETAIL BANKING JAKARTA 1
712912	MGR	1/1/2014 00:00:00	REG RETAIL BANKING JAKARTA 2
770812	MGR	1/1/2014 00:00:00	REG RETAIL BANKING JATENG & DIY
731012	MGR	1/1/2014 00:00:00	REG RETAIL BANKING JATIM, BALI, NUSRA
723112	MGR	1/1/2014 00:00:00	REG RETAIL BANKING JAWA BARAT
740812	MGR	1/1/2014 00:00:00	REG RETAIL BANKING KALIMANTAN, SULAWESI, PAPUA
765612	MGR	1/1/2014 00:00:00	REG RETAIL BANKING SUMATERA 2
760912	MGR	1/1/2014 00:00:00	REG RETAIL BANKING SUMUT
720831	MGR	1/1/2014 00:00:00	REG SME SMALL MED JABAR                 
711231	MGR	1/1/2014 00:00:00	REG SME SMALL MED JAKARTA               
771031	MGR	1/1/2014 00:00:00	REG SME SMALL MED JATENG                
731231	MGR	1/1/2014 00:00:00	REG SME SMALL MED JATIM & NUSRA         
750731	MGR	1/1/2014 00:00:00	REG SME SMALL MED KALIMANTAN            
741031	MGR	1/1/2014 00:00:00	REG SME SMALL MED SULAWESI & IRJA       
761131	MGR	1/1/2014 00:00:00	REG SME SMALL MED SUMATERA              
751932	MGR	1/1/2014 00:00:00	REGIONAL COLLECTION SEMM BALIKPAPAN
733432	MGR	1/1/2014 00:00:00	REGIONAL COLLECTION SEMM DENPASAR
765132	MGR	1/1/2014 00:00:00	REGIONAL COLLECTION SEMM JAMBI
713132	MGR	1/1/2014 00:00:00	REGIONAL COLLECTION SEMM SM DKI
722732	MGR	1/1/2014 00:00:00	REGIONAL COLLECTION SEMM SM JABAR 
772732	MGR	1/1/2014 00:00:00	REGIONAL COLLECTION SEMM SM JATENG 
733032	MGR	1/1/2014 00:00:00	REGIONAL COLLECTION SEMM SM JATIM
762932	MGR	1/1/2014 00:00:00	REGIONAL COLLECTION SEMM SM SUMATRA
713232	MGR	1/1/2014 00:00:00	REGIONAL COLLECTION SEMM SM SUMATRA 2
907200	MGR	1/1/2014 00:00:00	REMEDIAL UNIT
062712	MGR	1/1/2014 00:00:00	RETAIL BANING BUKITTINGGI - A.YANI
019412	MGR	1/1/2014 00:00:00	RETAIL BANING JAKARTA - ELANG LAUT BOULEVARD
061412	MGR	1/1/2014 00:00:00	RETAIL BANING MEDAN - BINJAI
018212	MGR	1/1/2014 00:00:00	RETAIL BANING TANGERANG - ALAM SUTERA 2
018612	MGR	1/1/2014 00:00:00	RETAIL BANING TANGERANG - BSD SQUARE
038112	MGR	1/1/2014 00:00:00	RETAIL BANKING  KEDIRI - KALISUCI
070712	MGR	1/1/2014 00:00:00	RETAIL BANKING  YOGYAKARTA - DIPONEGORO
071712	MGR	1/1/2014 00:00:00	RETAIL BANKING  YOGYAKARTA - KATAMSO
068512	MGR	1/1/2014 00:00:00	RETAIL BANKING - BATAM PALM SPRING
018812	MGR	1/1/2014 00:00:00	RETAIL BANKING - BEKASI LIPPO CIKARANG  
018912	MGR	1/1/2014 00:00:00	RETAIL BANKING - JAKARTA ARTERI PONDOK INDAH
019212	MGR	1/1/2014 00:00:00	RETAIL BANKING - JAKARTA JALAN PANJANG
018312	MGR	1/1/2014 00:00:00	RETAIL BANKING - JAKARTA LANDMARK
019112	MGR	1/1/2014 00:00:00	RETAIL BANKING - JAKARTA MALL KALIBATA CITY
018712	MGR	1/1/2014 00:00:00	RETAIL BANKING - JAKARTA SURYOPRANOTO 2
039112	MGR	1/1/2014 00:00:00	RETAIL BANKING - KUPANG SUDIRMAN
019012	MGR	1/1/2014 00:00:00	RETAIL BANKING - TANGERANG BINTARO 2
019312	MGR	1/1/2014 00:00:00	RETAIL BANKING - TANGERANG PAMULANG RAYA 
044512	MGR	1/1/2014 00:00:00	RETAIL BANKING ABEPURA - RAYA ABEPURA
045712	MGR	1/1/2014 00:00:00	RETAIL BANKING AMBON - BATU MERAH
040712	MGR	1/1/2014 00:00:00	RETAIL BANKING AMBON - DIPONEGORO
035712	MGR	1/1/2014 00:00:00	RETAIL BANKING AMPENAN - KOPERASI
033512	MGR	1/1/2014 00:00:00	RETAIL BANKING ATAMBUA SUDIRMAN                    
038412	MGR	1/1/2014 00:00:00	RETAIL BANKING BADUNG - GATOT SUBROTO BARAT
038012	MGR	1/1/2014 00:00:00	RETAIL BANKING BADUNG - KEROBOKAN
066312	MGR	1/1/2014 00:00:00	RETAIL BANKING BAGAN BATU - SUDIRMAN
042412	MGR	1/1/2014 00:00:00	RETAIL BANKING BAHU MALL MANADO                  
053512	MGR	1/1/2014 00:00:00	RETAIL BANKING BALIKPAPAN - A.YANI
052612	MGR	1/1/2014 00:00:00	RETAIL BANKING BALIKPAPAN - PANDANSARI
050212	MGR	1/1/2014 00:00:00	RETAIL BANKING BALIKPAPAN - SUDIRMAN 
061512	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDA ACEH - SAFIATUDDIN
002212	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDAR JAYA - PROKLAMATOR
022512	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG  - PASIR KALIKI
021112	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG  - TAMAN KOPO
020712	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - A.YANI
022712	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - ASIA AFRIKA
021212	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - BUAH BATU
022412	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - JAMIKA
022312	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - JUANDA
020512	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - KOPO
020412	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - MERDEKA
020112	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - OTISTA
022912	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - PASAR BARU 
021512	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - PUNGKUR
023212	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - RIAU
020612	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - SETIABUDI
022112	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - SUMBERSARI
023012	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - SUROPATI
023312	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG - TAMAN KOPO INDAH II
022812	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG GARDUJATI                   
021712	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG SETRASARI MALL              
023712	MGR	1/1/2014 00:00:00	RETAIL BANKING BANDUNG SUKARNO HATTA
034012	MGR	1/1/2014 00:00:00	RETAIL BANKING BANGKALAN TRUNOJOYO                 
052212	MGR	1/1/2014 00:00:00	RETAIL BANKING BANJAR BARU - A.YANI
050812	MGR	1/1/2014 00:00:00	RETAIL BANKING BANJARMASIN - A.YANI
054112	MGR	1/1/2014 00:00:00	RETAIL BANKING BANJARMASIN - BRIGJEN H.HSN BASRI
050612	MGR	1/1/2014 00:00:00	RETAIL BANKING BANJARMASIN - LAMBUNG MANGKURAT
051512	MGR	1/1/2014 00:00:00	RETAIL BANKING BANJARMASIN PASAR BARU              
072212	MGR	1/1/2014 00:00:00	RETAIL BANKING BANJARNEGARA VETERAN
030112	MGR	1/1/2014 00:00:00	RETAIL BANKING BANYUWANGI - A. YANI
032412	MGR	1/1/2014 00:00:00	RETAIL BANKING BANYUWANGI GENTENG                  
036212	MGR	1/1/2014 00:00:00	RETAIL BANKING BANYUWANGI ROGOJAMPI                
060712	MGR	1/1/2014 00:00:00	RETAIL BANKING BATAM -  RADEN PATAH
066612	MGR	1/1/2014 00:00:00	RETAIL BANKING BATAM - BATU AJI
064912	MGR	1/1/2014 00:00:00	RETAIL BANKING BATAM NAGOYA                
072512	MGR	1/1/2014 00:00:00	RETAIL BANKING BATANG SUDIRMAN
032212	MGR	1/1/2014 00:00:00	RETAIL BANKING BATU DEWI SARTIKA                   
060212	MGR	1/1/2014 00:00:00	RETAIL BANKING BATU RAJA - AKMAL
043212	MGR	1/1/2014 00:00:00	RETAIL BANKING BAU-BAU - YOS SUDARSO
001712	MGR	1/1/2014 00:00:00	RETAIL BANKING BEKASI -  JUANDA
015912	MGR	1/1/2014 00:00:00	RETAIL BANKING BEKASI - AHMAD YANI
007412	MGR	1/1/2014 00:00:00	RETAIL BANKING BEKASI - CIKARANG
015712	MGR	1/1/2014 00:00:00	RETAIL BANKING BEKASI - CIKARANG 2
012812	MGR	1/1/2014 00:00:00	RETAIL BANKING BEKASI - HARAPAN INDAH
012512	MGR	1/1/2014 00:00:00	RETAIL BANKING BEKASI - KEMANG PRATAMA
008312	MGR	1/1/2014 00:00:00	RETAIL BANKING BEKASI - METROP.MALL
015812	MGR	1/1/2014 00:00:00	RETAIL BANKING BEKASI - TAMAN GALAXY RAYA
060612	MGR	1/1/2014 00:00:00	RETAIL BANKING BENGKULU - S PARMAN                          
067212	MGR	1/1/2014 00:00:00	RETAIL BANKING BENGKULU - SALAK
044612	MGR	1/1/2014 00:00:00	RETAIL BANKING BIAK - IMAM BONJOL
038612	MGR	1/1/2014 00:00:00	RETAIL BANKING BIMA - SOEKARNO HATTA
064612	MGR	1/1/2014 00:00:00	RETAIL BANKING BIREUEN - KOL.HUSEIN YUSUF
040812	MGR	1/1/2014 00:00:00	RETAIL BANKING BITUNG - YOS SUDARSO
032112	MGR	1/1/2014 00:00:00	RETAIL BANKING BLITAR - MERDEKA
073212	MGR	1/1/2014 00:00:00	RETAIL BANKING BLORA - ALUN-ALUN SELATAN
016012	MGR	1/1/2014 00:00:00	RETAIL BANKING BOGOR - GRAHA CIBINONG
002612	MGR	1/1/2014 00:00:00	RETAIL BANKING BOGOR - JUANDA
010712	MGR	1/1/2014 00:00:00	RETAIL BANKING BOGOR - TAJUR
006012	MGR	1/1/2014 00:00:00	RETAIL BANKING BOGOR - WARUNG JAMBU
031712	MGR	1/1/2014 00:00:00	RETAIL BANKING BOJONEGORO  - SUROPATI
042012	MGR	1/1/2014 00:00:00	RETAIL BANKING BONE - AGUS SALIM
052312	MGR	1/1/2014 00:00:00	RETAIL BANKING BONTANG - MT HARYONO               
042912	MGR	1/1/2014 00:00:00	RETAIL BANKING BULUKUMBA - SAM RATULANGI
906800	MGR	1/1/2014 00:00:00	RETAIL BANKING BUSINESS SCHOOL
073112	MGR	1/1/2014 00:00:00	RETAIL BANKING CEPU DIPONEGORO
021012	MGR	1/1/2014 00:00:00	RETAIL BANKING CIANJUR - COKROAMINOTO
006912	MGR	1/1/2014 00:00:00	RETAIL BANKING CIKAMPEK A YANI
070112	MGR	1/1/2014 00:00:00	RETAIL BANKING CILACAP - SUDIRMAN
022012	MGR	1/1/2014 00:00:00	RETAIL BANKING CILEDUG MERDEKA                     
004612	MGR	1/1/2014 00:00:00	RETAIL BANKING CILEGON - S.A TIRTAYASA
006312	MGR	1/1/2014 00:00:00	RETAIL BANKING CILEGON - SERANG
021912	MGR	1/1/2014 00:00:00	RETAIL BANKING CIMAHI - CIBABAT
023112	MGR	1/1/2014 00:00:00	RETAIL BANKING CIREBON - KARTINI
023412	MGR	1/1/2014 00:00:00	RETAIL BANKING CIREBON - TEGAL WANGI
020312	MGR	1/1/2014 00:00:00	RETAIL BANKING CIREBON - YOS SUDARSO
068112	MGR	1/1/2014 00:00:00	RETAIL BANKING DELI SERDANG - SUTOMO
073712	MGR	1/1/2014 00:00:00	RETAIL BANKING DEMAK SULTAN PATAH
031012	MGR	1/1/2014 00:00:00	RETAIL BANKING DENPASAR  - GUNUNG AGUNG
031812	MGR	1/1/2014 00:00:00	RETAIL BANKING DENPASAR - HAYAM WURUK
034612	MGR	1/1/2014 00:00:00	RETAIL BANKING DENPASAR - NUSA DUA
036812	MGR	1/1/2014 00:00:00	RETAIL BANKING DENPASAR - UBUD
035012	MGR	1/1/2014 00:00:00	RETAIL BANKING DENPASAR -DIPONEGORO
036512	MGR	1/1/2014 00:00:00	RETAIL BANKING DENPASAR GATOT SUBROTO              
036012	MGR	1/1/2014 00:00:00	RETAIL BANKING DENPASAR TEUKU UMAR                 
017612	MGR	1/1/2014 00:00:00	RETAIL BANKING DEPOK - TOLE ISKANDAR
062312	MGR	1/1/2014 00:00:00	RETAIL BANKING DUMAI - SUKAJADI
062512	MGR	1/1/2014 00:00:00	RETAIL BANKING DURI SUDIRMAN                       
035512	MGR	1/1/2014 00:00:00	RETAIL BANKING ENDE SOEKARNO                       
001812	MGR	1/1/2014 00:00:00	RETAIL BANKING FATMAWATI-JKT                     
022212	MGR	1/1/2014 00:00:00	RETAIL BANKING GARUT - CILEDUG
038712	MGR	1/1/2014 00:00:00	RETAIL BANKING GIANYAR - DHARMA GIRI
072112	MGR	1/1/2014 00:00:00	RETAIL BANKING GOMBONG YOS SUDARSO
041312	MGR	1/1/2014 00:00:00	RETAIL BANKING GORONTALO - A. YANI
032612	MGR	1/1/2014 00:00:00	RETAIL BANKING GRESIK - KARTINI
037812	MGR	1/1/2014 00:00:00	RETAIL BANKING GRESIK - USMAN SADAR
000412	MGR	1/1/2014 00:00:00	RETAIL BANKING GROGOL MUWARDI JKT
064812	MGR	1/1/2014 00:00:00	RETAIL BANKING GUNUNG SITOLI DIPONEGORO            
067912	MGR	1/1/2014 00:00:00	RETAIL BANKING INDRAGIRI HILIR - SULTAN
067812	MGR	1/1/2014 00:00:00	RETAIL BANKING INDRAGIRI HULU - SULTAN
001412	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA  - HASYIM ASHARI
001512	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA  - KEBUN SIRIH
001612	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA  - KELAPA GADING 1
017912	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA  - MENARA JAMSOSTEK
017212	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA  - MUTIARA TAMAN PALEM
013812	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA  - THE EAST TOWER MEGA KUNINGAN
002912	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - ABDUL MUIS
019512	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - ADIRA MT HARYONO
004812	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - AGUS SALIM
009612	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - ALAM SUTRA
015612	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - ALLIANZ TOWER
013012	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - AMPERA RAYA
012112	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - ARTHA GADING
012912	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - BANDENGAN
009012	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - BEJ
005012	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - BENHIL
014212	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - BIAK
011212	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - BIDAKARA
018512	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - BONA INDAH
016312	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - BOULEVARD RAYA
014512	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - BUARAN RAYA
013712	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - CBD PLUIT
008112	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - CEMPAKA PUTIH I
018012	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - CENTRAL PARK
012212	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - CIBUBUR TIMES SQUARE
009812	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - CIDENG TIMUR
005112	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - CIKINI
005512	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - CILEDUG RAYA
002512	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - CINERE
010812	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - CITRA GARDEN II
010912	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - CITRALAND
006212	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - DAAN MOGOT
015212	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - DAAN MOGOT BARU
003512	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - DANAU SUNTER
003612	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - DEPOK MARGONDA
010512	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - DURI KOSAMBI
016212	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - DUTA INDAH SQUARE
009312	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - DUTA MAS FATMAWATI
007312	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - ENGGANO
005612	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - GAJAH MADA
001112	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - GLODOK PLAZA 1
004912	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - GREEN GARDEN
010012	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - GREEN VILLE
008912	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - GRIYA UTAMA SUNTER
000312	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - GUNUNG SAHARI
011912	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - ITC CEMPAKA MAS
003012	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - JATINEGARA
007712	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - JELAMBAR
004312	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - JEMBATAN LIMA
004412	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - KALIBATA
004712	MGR	1/1/2014 00:00:00	RETAIL BANKING JAKARTA - KALIMALANG TARUM
